0, 65882
1, 65463
2, 65399
3, 65762
4, 65555
5, 65984
6, 65300
7, 65634
8, 65129
9, 65320
10, 65262
11, 65202
12, 65196
13, 65689
14, 65600
15, 65943
16, 65375
17, 65061
18, 65429
19, 65308
20, 65246
21, 65363
22, 65580
23, 65386
24, 65334
25, 65655
26, 65255
27, 66290
28, 65597
29, 65445
30, 65691
31, 65428
32, 65154
33, 65539
34, 65794
35, 65695
36, 65760
37, 65750
38, 65594
39, 65897
40, 65159
41, 64859
42, 65448
43, 65660
44, 65311
45, 65585
46, 65540
47, 64933
48, 65541
49, 65207
50, 65675
51, 65405
52, 65878
53, 65650
54, 65797
55, 65749
56, 65606
57, 65773
58, 65160
59, 65497
60, 65484
61, 65894
62, 65449
63, 65452
64, 65601
65, 65191
66, 65467
67, 65553
68, 65540
69, 65568
70, 65353
71, 65628
72, 65952
73, 65649
74, 65647
75, 65439
76, 65036
77, 65633
78, 65703
79, 65484
80, 65492
81, 65185
82, 65395
83, 65279
84, 65520
85, 65565
86, 65020
87, 65746
88, 65506
89, 65908
90, 66091
91, 65759
92, 65273
93, 65642
94, 65403
95, 65757
96, 65410
97, 65136
98, 65542
99, 65240
100, 65167
101, 65085
102, 65554
103, 65600
104, 65815
105, 66000
106, 65065
107, 65158
108, 65326
109, 65823
110, 65298
111, 65643
112, 65646
113, 65603
114, 65440
115, 65818
116, 65338
117, 65710
118, 65572
119, 65464
120, 65793
121, 65784
122, 65318
123, 65509
124, 65385
125, 65355
126, 65671
127, 65832
128, 65437
129, 65700
130, 65497
131, 65081
132, 65483
133, 65836
134, 65881
135, 65940
136, 65443
137, 65492
138, 65396
139, 65253
140, 65617
141, 65181
142, 65239
143, 65844
144, 65188
145, 65125
146, 65520
147, 65879
148, 65185
149, 65438
150, 65377
151, 65649
152, 65877
153, 64983
154, 65266
155, 66232
156, 64844
157, 65776
158, 65443
159, 66047
160, 65585
161, 65266
162, 65693
163, 65594
164, 65313
165, 65309
166, 65604
167, 65491
168, 65739
169, 65288
170, 65936
171, 65552
172, 65328
173, 65329
174, 65488
175, 65866
176, 65062
177, 65342
178, 65444
179, 65901
180, 66140
181, 65835
182, 65919
183, 65717
184, 65617
185, 65653
186, 64999
187, 65558
188, 65436
189, 65386
190, 65646
191, 65681
192, 65189
193, 65671
194, 65203
195, 65237
196, 65816
197, 65612
198, 65189
199, 65194
200, 65265
201, 65513
202, 65426
203, 65687
204, 65554
205, 65946
206, 65175
207, 65352
208, 65593
209, 65382
210, 66029
211, 65653
212, 65701
213, 65120
214, 65928
215, 65583
216, 65893
217, 65506
218, 65589
219, 65789
220, 65610
221, 65341
222, 65643
223, 65482
224, 66186
225, 65764
226, 65013
227, 65577
228, 65561
229, 65965
230, 65769
231, 65290
232, 65519
233, 65365
234, 65487
235, 65683
236, 65935
237, 65782
238, 65233
239, 65297
240, 65709
241, 66078
242, 65683
243, 65787
244, 65316
245, 65744
246, 66008
247, 65947
248, 65794
249, 65548
250, 65973
251, 66055
252, 64996
253, 65763
254, 65419
255, 65490
