0, 131381
1, 65137
2, 65250
3, 65279
4, 64689
5, 64848
6, 65274
7, 65214
8, 65240
9, 65058
10, 64745
11, 65354
12, 65303
13, 65130
14, 65128
15, 65533
16, 65441
17, 65593
18, 64723
19, 65497
20, 65021
21, 64761
22, 65591
23, 64996
24, 65038
25, 64923
26, 65084
27, 64971
28, 65197
29, 64888
30, 65509
31, 65449
32, 65223
33, 65414
34, 65126
35, 65181
36, 65300
37, 65217
38, 64706
39, 65345
40, 64715
41, 65091
42, 65337
43, 65503
44, 65204
45, 65070
46, 65154
47, 65305
48, 65334
49, 64746
50, 64911
51, 65377
52, 65175
53, 65159
54, 65243
55, 65110
56, 64825
57, 65371
58, 65067
59, 65001
60, 65322
61, 65095
62, 65568
63, 65238
64, 65142
65, 65644
66, 65426
67, 64903
68, 65281
69, 65587
70, 65402
71, 65817
72, 65305
73, 65471
74, 64953
75, 65125
76, 65275
77, 65525
78, 64979
79, 65158
80, 64944
81, 65301
82, 64858
83, 65357
84, 64858
85, 64809
86, 65743
87, 65246
88, 65417
89, 65065
90, 65543
91, 65363
92, 65430
93, 65086
94, 64931
95, 65257
96, 64805
97, 64870
98, 64890
99, 65236
100, 65023
101, 65193
102, 65162
103, 65075
104, 65179
105, 65645
106, 65506
107, 65138
108, 65276
109, 65415
110, 65103
111, 65262
112, 65618
113, 65435
114, 64831
115, 65312
116, 65802
117, 64818
118, 65309
119, 65069
120, 65285
121, 65426
122, 65169
123, 65160
124, 64837
125, 65535
126, 65319
127, 65501
128, 65450
129, 65330
130, 65319
131, 65288
132, 65839
133, 64748
134, 65834
135, 65659
136, 64980
137, 64878
138, 64984
139, 65140
140, 65048
141, 65291
142, 65324
143, 65143
144, 65271
145, 65340
146, 65652
147, 65259
148, 65308
149, 65049
150, 65584
151, 65462
152, 65326
153, 64938
154, 65168
155, 65267
156, 65086
157, 65484
158, 64652
159, 64969
160, 65743
161, 65247
162, 65487
163, 65104
164, 65683
165, 64895
166, 65354
167, 65545
168, 65026
169, 65077
170, 65401
171, 65649
172, 65589
173, 65557
174, 65593
175, 65591
176, 65287
177, 65573
178, 65650
179, 65316
180, 65734
181, 65652
182, 65125
183, 65480
184, 65555
185, 65483
186, 65288
187, 65470
188, 65512
189, 65617
190, 65196
191, 65422
192, 65754
193, 65194
194, 65338
195, 65551
196, 65070
197, 65377
198, 65288
199, 65163
200, 65472
201, 65545
202, 65119
203, 65186
204, 65810
205, 65820
206, 64832
207, 65001
208, 65203
209, 65095
210, 65031
211, 65236
212, 65273
213, 66068
214, 65297
215, 65551
216, 65313
217, 65328
218, 65222
219, 65289
220, 65765
221, 65135
222, 65842
223, 64912
224, 65491
225, 65304
226, 65644
227, 64916
228, 64934
229, 65387
230, 65337
231, 65762
232, 65166
233, 65423
234, 64910
235, 65739
236, 65483
237, 65311
238, 65588
239, 65422
240, 65503
241, 65523
242, 65294
243, 65672
244, 65059
245, 65479
246, 65824
247, 65095
248, 65030
249, 65642
250, 64921
251, 65710
252, 65464
253, 65357
254, 65423
255, 65269

