0, 65653
1, 65162
2, 65584
3, 65068
4, 65069
5, 65523
6, 65678
7, 65556
8, 65414
9, 66090
10, 65264
11, 65480
12, 65593
13, 65442
14, 65497
15, 65690
16, 65457
17, 65240
18, 65891
19, 65438
20, 65165
21, 65409
22, 65389
23, 65597
24, 65352
25, 65649
26, 65732
27, 65560
28, 65399
29, 65578
30, 65745
31, 64967
32, 65696
33, 65098
34, 65501
35, 65681
36, 65661
37, 65217
38, 65422
39, 65408
40, 65467
41, 65725
42, 65364
43, 65782
44, 65403
45, 65713
46, 65448
47, 65761
48, 65581
49, 65230
50, 65441
51, 64993
52, 65644
53, 65368
54, 66252
55, 65310
56, 65763
57, 65736
58, 65457
59, 65499
60, 65629
61, 65233
62, 65704
63, 65178
64, 65225
65, 65535
66, 65205
67, 65466
68, 65496
69, 65811
70, 65649
71, 65630
72, 65526
73, 65574
74, 65326
75, 65543
76, 65776
77, 65155
78, 65268
79, 65333
80, 65366
81, 65514
82, 65208
83, 65156
84, 65601
85, 65397
86, 65457
87, 65161
88, 65475
89, 65264
90, 65587
91, 65787
92, 65679
93, 66012
94, 65427
95, 65578
96, 65298
97, 65621
98, 65308
99, 66051
100, 65711
101, 65662
102, 65296
103, 65521
104, 65722
105, 65870
106, 65674
107, 65274
108, 65779
109, 65546
110, 66036
111, 65555
112, 65570
113, 65687
114, 65555
115, 65542
116, 65667
117, 65586
118, 65498
119, 65209
120, 65726
121, 65019
122, 65388
123, 65846
124, 65223
125, 65334
126, 65733
127, 65692
128, 65712
129, 65043
130, 65580
131, 65967
132, 65692
133, 65477
134, 65854
135, 65439
136, 65762
137, 65726
138, 65480
139, 65369
140, 65074
141, 65313
142, 65719
143, 65496
144, 65496
145, 66009
146, 65663
147, 65117
148, 65710
149, 65466
150, 65718
151, 65408
152, 65597
153, 65458
154, 65361
155, 65795
156, 65556
157, 65699
158, 65434
159, 65205
160, 65733
161, 65514
162, 65172
163, 65678
164, 65783
165, 65172
166, 65329
167, 66164
168, 65419
169, 65369
170, 65331
171, 65501
172, 65541
173, 65715
174, 65641
175, 65615
176, 65417
177, 64859
178, 65338
179, 65374
180, 65411
181, 65863
182, 65278
183, 65485
184, 65409
185, 65514
186, 64988
187, 65739
188, 65527
189, 65729
190, 65484
191, 65931
192, 65486
193, 66182
194, 65635
195, 65342
196, 65470
197, 65146
198, 65973
199, 65697
200, 65382
201, 65924
202, 65782
203, 65422
204, 65501
205, 65502
206, 65615
207, 65308
208, 65335
209, 65371
210, 65521
211, 65563
212, 65595
213, 65538
214, 65861
215, 65591
216, 65344
217, 65345
218, 65623
219, 65707
220, 65577
221, 65490
222, 65213
223, 65526
224, 65030
225, 65706
226, 65185
227, 66070
228, 65650
229, 65588
230, 66018
231, 66301
232, 66002
233, 65314
234, 65631
235, 65717
236, 65162
237, 65811
238, 65761
239, 65719
240, 65735
241, 65780
242, 65617
243, 65933
244, 65589
245, 65716
246, 65517
247, 65766
248, 65586
249, 65969
250, 65835
251, 65216
252, 65199
253, 65418
254, 66106
255, 65502
