0, 65950
1, 65400
2, 65481
3, 65023
4, 65521
5, 65655
6, 66223
7, 65739
8, 65615
9, 65616
10, 65770
11, 65294
12, 64966
13, 65543
14, 65473
15, 65912
16, 65324
17, 65811
18, 65504
19, 65514
20, 65303
21, 65423
22, 65339
23, 65381
24, 65608
25, 65057
26, 65427
27, 65283
28, 65791
29, 65413
30, 65172
31, 65282
32, 65164
33, 65781
34, 65639
35, 65315
36, 65427
37, 65723
38, 65577
39, 65231
40, 65339
41, 65180
42, 65485
43, 65453
44, 65249
45, 65705
46, 65808
47, 65449
48, 65553
49, 65203
50, 65683
51, 65586
52, 65467
53, 65664
54, 65754
55, 65458
56, 65621
57, 65382
58, 65304
59, 65464
60, 65475
61, 65319
62, 65392
63, 65374
64, 65433
65, 65423
66, 65685
67, 65799
68, 65343
69, 65471
70, 65130
71, 65640
72, 65535
73, 65222
74, 65781
75, 65719
76, 65573
77, 65209
78, 65601
79, 65206
80, 65507
81, 65192
82, 65873
83, 65100
84, 65324
85, 65294
86, 65451
87, 65515
88, 65455
89, 65801
90, 65427
91, 65144
92, 65199
93, 65620
94, 65594
95, 65330
96, 65572
97, 65375
98, 65823
99, 65531
100, 65547
101, 65739
102, 65519
103, 65834
104, 66199
105, 65686
106, 65772
107, 65515
108, 65088
109, 65411
110, 65454
111, 65369
112, 65805
113, 65801
114, 65506
115, 65481
116, 65528
117, 65428
118, 65790
119, 65906
120, 65865
121, 65519
122, 65949
123, 65769
124, 65310
125, 65553
126, 65948
127, 65777
128, 64938
129, 65568
130, 65645
131, 65720
132, 65410
133, 65963
134, 65685
135, 65890
136, 65412
137, 65648
138, 65364
139, 65348
140, 65319
141, 65334
142, 65531
143, 65103
144, 65852
145, 65456
146, 65333
147, 65756
148, 65735
149, 65990
150, 65517
151, 65197
152, 65260
153, 65407
154, 65596
155, 65271
156, 65965
157, 65184
158, 64860
159, 65293
160, 65355
161, 65424
162, 65675
163, 65251
164, 65727
165, 65803
166, 65439
167, 65115
168, 65436
169, 65736
170, 65536
171, 65737
172, 65806
173, 65592
174, 65699
175, 65394
176, 65376
177, 65084
178, 65730
179, 66164
180, 65436
181, 65528
182, 65795
183, 65619
184, 65699
185, 65264
186, 65645
187, 65397
188, 65536
189, 65454
190, 65611
191, 65344
192, 65910
193, 65726
194, 65693
195, 65264
196, 66000
197, 65730
198, 65985
199, 65204
200, 65485
201, 65452
202, 65692
203, 65695
204, 65634
205, 65986
206, 65592
207, 65288
208, 65287
209, 65371
210, 65106
211, 65486
212, 65227
213, 65608
214, 65953
215, 66065
216, 65782
217, 65623
218, 65690
219, 65334
220, 65955
221, 65682
222, 65670
223, 65188
224, 65779
225, 65739
226, 65212
227, 65431
228, 66261
229, 65526
230, 65625
231, 65205
232, 65336
233, 65630
234, 65610
235, 65867
236, 65294
237, 65164
238, 65761
239, 65444
240, 65192
241, 65394
242, 65502
243, 65772
244, 65819
245, 65910
246, 65828
247, 65843
248, 65408
249, 65454
250, 65781
251, 65875
252, 65717
253, 65438
254, 65324
255, 65753
