0, 65781
1, 65530
2, 65609
3, 65013
4, 65593
5, 65524
6, 65756
7, 65583
8, 65495
9, 65364
10, 65154
11, 65888
12, 65536
13, 65928
14, 65358
15, 65415
16, 65335
17, 65125
18, 65200
19, 65295
20, 65215
21, 65636
22, 64977
23, 65473
24, 65735
25, 66076
26, 65775
27, 65303
28, 65599
29, 65401
30, 65857
31, 65449
32, 65495
33, 65513
34, 65508
35, 65381
36, 65216
37, 65574
38, 65724
39, 65812
40, 65505
41, 65360
42, 65496
43, 65407
44, 65920
45, 65621
46, 65241
47, 65796
48, 65727
49, 65062
50, 65781
51, 65499
52, 65331
53, 65305
54, 65450
55, 65223
56, 65251
57, 65331
58, 65075
59, 65580
60, 65081
61, 65729
62, 65405
63, 65050
64, 65558
65, 65757
66, 65024
67, 65460
68, 65689
69, 65199
70, 65401
71, 65390
72, 64865
73, 65816
74, 65452
75, 65388
76, 65463
77, 65150
78, 65343
79, 65860
80, 65661
81, 65504
82, 65620
83, 65123
84, 65532
85, 65777
86, 65258
87, 65610
88, 65497
89, 65309
90, 65623
91, 65381
92, 65783
93, 65365
94, 65714
95, 65652
96, 66213
97, 65690
98, 65375
99, 65173
100, 65786
101, 65402
102, 65337
103, 65873
104, 65555
105, 65715
106, 65118
107, 65375
108, 65472
109, 65454
110, 65222
111, 65108
112, 65836
113, 65895
114, 65780
115, 65914
116, 65664
117, 65697
118, 65336
119, 64991
120, 65129
121, 65299
122, 65122
123, 65331
124, 65930
125, 65320
126, 65551
127, 65642
128, 65910
129, 65537
130, 65102
131, 65781
132, 65665
133, 65087
134, 65412
135, 65168
136, 65665
137, 65208
138, 66070
139, 65450
140, 65616
141, 65561
142, 65617
143, 65538
144, 65327
145, 65255
146, 65872
147, 65572
148, 65727
149, 65273
150, 65480
151, 65525
152, 65702
153, 65617
154, 65592
155, 65762
156, 65551
157, 65587
158, 65711
159, 65746
160, 65280
161, 65781
162, 66044
163, 65316
164, 65697
165, 65337
166, 65783
167, 65557
168, 65813
169, 65586
170, 65597
171, 65911
172, 65303
173, 65659
174, 65692
175, 65378
176, 65828
177, 65545
178, 65833
179, 65261
180, 65647
181, 65676
182, 65558
183, 65568
184, 65440
185, 65727
186, 65306
187, 65588
188, 65714
189, 65363
190, 66040
191, 65608
192, 65555
193, 65599
194, 65320
195, 65510
196, 66072
197, 65489
198, 65706
199, 65359
200, 65351
201, 65312
202, 65197
203, 65963
204, 65541
205, 65681
206, 65306
207, 66007
208, 65449
209, 65313
210, 65734
211, 65601
212, 65677
213, 65546
214, 65161
215, 65454
216, 65599
217, 65797
218, 65956
219, 65381
220, 65165
221, 65571
222, 65807
223, 65723
224, 65511
225, 65453
226, 65577
227, 65586
228, 65897
229, 65965
230, 65478
231, 65661
232, 65432
233, 65913
234, 65105
235, 65616
236, 65486
237, 65835
238, 65633
239, 65295
240, 65536
241, 65518
242, 65995
243, 65786
244, 65652
245, 65221
246, 65489
247, 65483
248, 65869
249, 65776
250, 65913
251, 65435
252, 65663
253, 65650
254, 66225
255, 65582
