0, 65815
1, 65778
2, 65656
3, 65476
4, 65800
5, 65619
6, 65504
7, 64985
8, 65685
9, 65586
10, 65838
11, 65853
12, 65634
13, 65667
14, 65547
15, 65221
16, 65285
17, 65125
18, 65689
19, 64911
20, 65736
21, 65761
22, 65386
23, 65514
24, 65605
25, 65157
26, 65395
27, 65039
28, 65060
29, 65572
30, 65174
31, 65463
32, 65768
33, 65721
34, 65378
35, 65308
36, 65676
37, 65349
38, 65466
39, 65437
40, 65174
41, 65337
42, 65757
43, 65798
44, 65393
45, 65416
46, 65231
47, 65456
48, 65452
49, 65589
50, 64771
51, 65038
52, 65179
53, 65178
54, 65216
55, 65275
56, 65343
57, 65522
58, 66079
59, 65401
60, 65379
61, 64868
62, 65639
63, 65414
64, 65413
65, 65026
66, 65457
67, 65548
68, 65239
69, 65423
70, 65552
71, 65506
72, 65458
73, 65277
74, 65848
75, 65796
76, 65525
77, 65693
78, 65588
79, 65150
80, 65119
81, 65069
82, 65559
83, 65288
84, 65565
85, 65145
86, 65296
87, 65169
88, 65468
89, 65818
90, 65271
91, 65230
92, 65567
93, 64625
94, 65775
95, 65796
96, 65925
97, 65672
98, 65462
99, 65823
100, 65657
101, 65743
102, 65020
103, 65573
104, 65422
105, 65766
106, 65762
107, 65222
108, 65539
109, 65728
110, 65785
111, 65616
112, 65352
113, 65819
114, 65877
115, 65757
116, 65498
117, 65627
118, 66226
119, 65591
120, 65679
121, 65485
122, 65191
123, 65466
124, 66108
125, 65776
126, 65421
127, 65762
128, 64924
129, 65524
130, 65666
131, 65034
132, 65462
133, 65526
134, 65480
135, 66025
136, 65055
137, 65587
138, 65437
139, 65568
140, 65716
141, 65545
142, 65467
143, 65477
144, 65577
145, 65742
146, 65339
147, 65363
148, 65829
149, 65784
150, 65745
151, 65685
152, 65439
153, 65364
154, 65788
155, 65900
156, 65407
157, 65399
158, 65002
159, 65481
160, 65272
161, 65604
162, 65323
163, 65771
164, 65609
165, 65695
166, 65744
167, 65305
168, 65553
169, 65593
170, 65448
171, 65559
172, 65773
173, 65679
174, 66073
175, 65870
176, 65808
177, 65605
178, 65996
179, 65640
180, 65386
181, 65288
182, 65856
183, 65368
184, 65671
185, 65429
186, 65377
187, 65411
188, 65389
189, 65567
190, 65527
191, 65237
192, 65829
193, 65103
194, 65518
195, 65200
196, 65437
197, 65858
198, 65514
199, 65985
200, 65637
201, 65600
202, 65564
203, 65336
204, 65567
205, 65559
206, 65452
207, 65687
208, 65564
209, 65663
210, 65491
211, 65375
212, 65423
213, 65307
214, 65970
215, 65490
216, 65477
217, 65876
218, 65883
219, 65785
220, 65403
221, 65907
222, 65763
223, 65406
224, 65734
225, 65429
226, 65606
227, 65686
228, 65409
229, 65751
230, 65687
231, 65868
232, 66029
233, 65348
234, 65547
235, 65475
236, 66041
237, 65890
238, 65148
239, 65640
240, 66298
241, 65866
242, 65106
243, 65689
244, 65930
245, 65335
246, 65801
247, 65844
248, 65740
249, 65683
250, 65678
251, 65919
252, 66002
253, 65589
254, 65666
255, 65237
