0, 66212
1, 66026
2, 65877
3, 65477
4, 65948
5, 65291
6, 65531
7, 65803
8, 65643
9, 65621
10, 65549
11, 65362
12, 65946
13, 65537
14, 65539
15, 65601
16, 65347
17, 65356
18, 65738
19, 65529
20, 65422
21, 65643
22, 65384
23, 65556
24, 65309
25, 64990
26, 65691
27, 65440
28, 65720
29, 65917
30, 65295
31, 65397
32, 65272
33, 65491
34, 65614
35, 65385
36, 65559
37, 65622
38, 65795
39, 65067
40, 65611
41, 65561
42, 65327
43, 65440
44, 65208
45, 64751
46, 65968
47, 65294
48, 65679
49, 65397
50, 65403
51, 65443
52, 65751
53, 65141
54, 65428
55, 65252
56, 65619
57, 65160
58, 65540
59, 65307
60, 65598
61, 66027
62, 65788
63, 65370
64, 65895
65, 65501
66, 65439
67, 65211
68, 65326
69, 65147
70, 65651
71, 65247
72, 65190
73, 65640
74, 65679
75, 65259
76, 65667
77, 65316
78, 65407
79, 65604
80, 65651
81, 65714
82, 65459
83, 65381
84, 65531
85, 65385
86, 65444
87, 65562
88, 65804
89, 65400
90, 65480
91, 65014
92, 65365
93, 65660
94, 65516
95, 65404
96, 65361
97, 65146
98, 65949
99, 65131
100, 65645
101, 65344
102, 65307
103, 65141
104, 65858
105, 65723
106, 65922
107, 65265
108, 65454
109, 65211
110, 65211
111, 65690
112, 65702
113, 65216
114, 65585
115, 65384
116, 65364
117, 65408
118, 65441
119, 65386
120, 65285
121, 66052
122, 65430
123, 65347
124, 65643
125, 65317
126, 65449
127, 65179
128, 65569
129, 65915
130, 65336
131, 65561
132, 65394
133, 65473
134, 65554
135, 65279
136, 65799
137, 65747
138, 65084
139, 65390
140, 66201
141, 65319
142, 65782
143, 65062
144, 65452
145, 65539
146, 65677
147, 65549
148, 65837
149, 65639
150, 65642
151, 65654
152, 65222
153, 65556
154, 65568
155, 65959
156, 65544
157, 65260
158, 65387
159, 65436
160, 65720
161, 65325
162, 65474
163, 64989
164, 65534
165, 65129
166, 65731
167, 65751
168, 65784
169, 65451
170, 65861
171, 65598
172, 65784
173, 65638
174, 65416
175, 65303
176, 65988
177, 65066
178, 65548
179, 65490
180, 65762
181, 65856
182, 65170
183, 65793
184, 65298
185, 65692
186, 65459
187, 65484
188, 65237
189, 65454
190, 65802
191, 65721
192, 65383
193, 65408
194, 66095
195, 65790
196, 65752
197, 65697
198, 65201
199, 65834
200, 66012
201, 65354
202, 65638
203, 65707
204, 65761
205, 65732
206, 65451
207, 65686
208, 65279
209, 65839
210, 65385
211, 65547
212, 65524
213, 65707
214, 65679
215, 65437
216, 65657
217, 65791
218, 65361
219, 66052
220, 65733
221, 65240
222, 65198
223, 65484
224, 65515
225, 65922
226, 65312
227, 65719
228, 65393
229, 65644
230, 65587
231, 65743
232, 65839
233, 65849
234, 65131
235, 65485
236, 65291
237, 65515
238, 65689
239, 65665
240, 65597
241, 65498
242, 65683
243, 65390
244, 65883
245, 65719
246, 65456
247, 65806
248, 65798
249, 65362
250, 65393
251, 65779
252, 65842
253, 66002
254, 65865
255, 65676

