0, 65953
1, 65063
2, 65099
3, 65541
4, 65165
5, 65943
6, 65248
7, 65667
8, 65116
9, 65408
10, 66068
11, 65742
12, 65559
13, 65307
14, 65295
15, 65406
16, 65790
17, 65399
18, 65682
19, 65503
20, 65438
21, 65589
22, 65388
23, 65566
24, 65558
25, 65759
26, 65460
27, 65479
28, 65563
29, 65704
30, 65508
31, 65572
32, 65045
33, 65552
34, 65937
35, 65435
36, 65312
37, 65528
38, 65454
39, 65652
40, 66047
41, 65465
42, 65361
43, 65287
44, 65513
45, 65845
46, 65317
47, 65473
48, 65386
49, 64962
50, 65166
51, 65517
52, 65206
53, 65236
54, 65444
55, 65199
56, 65425
57, 66120
58, 65502
59, 65514
60, 65701
61, 65433
62, 65260
63, 65780
64, 65645
65, 65492
66, 66062
67, 65484
68, 65493
69, 65214
70, 65714
71, 65499
72, 65282
73, 65162
74, 65547
75, 65575
76, 65360
77, 65256
78, 66080
79, 65474
80, 65074
81, 65644
82, 65294
83, 65928
84, 65665
85, 65881
86, 65552
87, 65566
88, 65168
89, 65603
90, 65558
91, 65383
92, 65620
93, 65687
94, 65412
95, 65763
96, 65834
97, 65873
98, 65155
99, 65165
100, 65639
101, 65712
102, 65790
103, 65457
104, 65604
105, 65207
106, 65572
107, 65213
108, 65897
109, 65345
110, 65280
111, 65165
112, 65338
113, 65191
114, 65191
115, 65698
116, 65769
117, 65371
118, 65704
119, 65643
120, 65261
121, 65324
122, 65481
123, 65194
124, 65744
125, 65592
126, 65334
127, 65582
128, 65393
129, 65446
130, 65410
131, 65784
132, 65993
133, 65505
134, 65905
135, 65536
136, 65565
137, 65495
138, 65561
139, 64818
140, 65903
141, 65492
142, 65143
143, 65471
144, 65765
145, 65603
146, 65285
147, 65752
148, 65878
149, 65396
150, 65442
151, 65269
152, 65555
153, 65718
154, 65172
155, 65817
156, 65370
157, 65686
158, 65802
159, 65436
160, 65813
161, 65451
162, 65357
163, 65261
164, 65816
165, 65290
166, 65614
167, 65711
168, 65174
169, 65620
170, 65446
171, 65327
172, 65080
173, 65871
174, 65474
175, 65862
176, 65453
177, 64972
178, 65308
179, 65808
180, 65366
181, 65866
182, 65529
183, 65660
184, 65793
185, 65398
186, 65597
187, 65349
188, 65489
189, 65892
190, 65595
191, 65309
192, 65698
193, 65708
194, 65445
195, 65639
196, 65112
197, 65586
198, 65452
199, 66095
200, 65776
201, 65393
202, 65751
203, 65668
204, 65542
205, 65743
206, 65682
207, 65431
208, 65571
209, 65779
210, 65536
211, 66191
212, 65648
213, 65571
214, 65802
215, 65463
216, 65765
217, 65824
218, 65668
219, 65621
220, 65336
221, 65560
222, 65380
223, 65721
224, 65594
225, 66108
226, 65727
227, 65826
228, 65134
229, 65694
230, 65586
231, 65583
232, 66076
233, 65932
234, 65397
235, 65386
236, 65485
237, 65415
238, 65229
239, 65834
240, 65585
241, 65462
242, 65265
243, 65359
244, 65709
245, 65544
246, 65273
247, 65883
248, 65730
249, 65512
250, 65190
251, 66008
252, 65516
253, 65571
254, 65731
255, 65724
